DevEUI,AppKey,CustVer,FwVer
18504b3260508232,9049ec19a66d677dec0e985ed22a13ba,02,00.53.A
065052384550bf38,8e49f513836d5a77f20e8154f72a2eb0,02,00.53.A
075052384e507838,8f49f513886d9d77f30e8154fc2ae9b0,02,00.53.A
06504b3734508b37,8e49ec1cf26d6e78f20e985b862a8b36,03,00.53.A
0e504b3750509a37,8649ec1c966d7f78fa0e985be22a0bbf,02,00.53.A
075052382c508d38,8f49f513ea6d6877f30e81549e2a1cb0,02,00.53.A
0650523830508e38,8e49f513f66d6b77f20e8154822a8e3a,04,00.53.A
0650523830508e38,8e49f513f66d6b77f20e8154822a8e3a,04,00.53.A
0750523876508638,8f49f513b06d6377f30e8154c42a863a,04,00.53.A
065052382750a238,8e49f513e16d4777f20e8154952aa23a,04,00.53.A
18504b325f507332,9049ec19996d967dec0e985eed2a7330,04,00.53.A
0750523862508238,8f49f513a46d6777f30e8154d02a823a,04,00.53.A
0650523830509238,8e49f513f66d7777f20e8154822a923a,04,00.53.A
18504b326b50aa32,9049ec19ad6d4f7dec0e985ed92aaa30,04,00.53.A
18504b326b50aa32,9049ec19ad6d4f7dec0e985ed92aaa30,04,00.53.A
075052386250b038,8f49f513a46d5577f30e8154d02ab03a,04,00.53.A
075052384f507138,8f49f513896d9477f30e8154fd2a713a,04,00.53.A
065052384550bb38,8e49f513836d5e77f20e8154f72abb3a,04,00.53.A
065052384550bb38,8e49f513836d5e77f20e8154f72abb3a,04,00.53.A
065052383250b138,8e49f513f46d5477f20e8154802ab13a,04,00.53.A
065052384950a638,8e49f5138f6d4377f20e8154fb2aa63a,04,00.53.A
065052384950a638,8e49f5138f6d4377f20e8154fb2aa63a,04,00.53.A
075052385050af38,8f49f513966d4a77f30e8154e22aaf3a,04,00.53.A
18504b324e50ac32,9049ec19886d497dec0e985efc2aac30,04,00.53.A
0650523833507d38,8e49f513f56d9877f20e8154812a7d3a,04,00.53.A
075052387550ab38,8f49f513b36d4e77f30e8154c72aab3a,04,00.53.A
18504b324f507d32,9049ec19896d987dec0e985efd2a7d30,04,00.53.A
075052385050c238,8f49f513966d2777f30e8154e22ac23a,04,00.53.A
075052384050b738,8f49f513866d5277f30e8154f22ab73a,04,00.53.A
0650523832509138,8e49f513f46d7477f20e8154802a913a,04,00.53.A
065052382f50a338,8e49f513e96d4677f20e81549d2aa33a,04,00.53.A
065052384550bd38,8e49f513836d5877f20e8154f72abd3a,04,00.53.A
075052386250a638,8f49f513a46d4377f30e8154d02aa63a,04,00.53.A
075052386250a638,8f49f513a46d4377f30e8154d02aa63a,04,00.53.A
075052384f508f38,8f49f513896d6a77f30e8154fd2a8f3a,04,00.53.A
075052384f508f38,8f49f513896d6a77f30e8154fd2a8f39,03,00.53.A
0750523850508138,8f49f513966d6477f30e8154e22a8139,03,00.53.A
075052383e507538,8f49f513f86d9077f30e81548c2a7539,03,00.53.A
18504b327650ac32,9049ec19b06d497dec0e985ec42aac33,03,00.53.A
18504b327650ac32,9049ec19b06d497dec0e985ec42aac33,03,00.53.A
18504b327650ac32,9049ec19b06d497dec0e985ec42aac33,03,00.53.A
18504b327650ac32,9049ec19b06d497dec0e985ec42aac33,03,00.53.A
0750523833507738,8f49f513f56d9277f30e8154812a7739,03,00.53.A
18504b3260508232,9049ec19a66d677dec0e985ed22a8233,03,00.53.A
065052383250a138,8e49f513f46d4477f20e8154802aa139,03,00.53.A
18504b327750aa32,9049ec19b16d4f7dec0e985ec52aaa33,03,00.53.A
075052383f509a38,8f49f513f96d7f77f30e81548d2a9a39,03,00.53.A
0650523830507b38,8e49f513f66d9e77f20e8154822a7b39,03,00.53.A
075052384e507838,8f49f513886d9d77f30e8154fc2a7839,03,00.53.A
065052384550bf38,8e49f513836d5a77f20e8154f72abf39,03,00.53.A
075052383650ae38,8f49f513f06d4b77f30e8154842aae39,03,00.53.A
075052383350b238,8f49f513f56d5777f30e8154812ab239,03,00.53.A
0650523845508538,8e49f513836d6077f20e8154f72a8539,03,00.53.A
075052383550a738,8f49f513f36d4277f30e8154872a36b0,02,00.53.A
18504b327850af32,9049ec19be6d4a7dec0e985eca2a3eba,02,00.53.A
0750523850508b38,8f49f513966d6e77f30e8154e22a1ab0,01,00.55.A
18504b326a507a32,9049ec19ac6d9f7dec0e985ed82aebba,02,00.53.A
18504b326a507a32,9049ec19ac6d9f7dec0e985ed82aebba,02,00.53.A
0650523844506b38,8e49f513826d8e77f20e8154f62afab0,01,00.55.A
18504b326a507a32,9049ec19ac6d9f7dec0e985ed82aebba,01,00.55.A
18504b326a507a32,9049ec19ac6d9f7dec0e985ed82aebba,02,00.53.A
065052384550a338,8e49f513836d4677f20e8154f72aa33a,04,00.53.A
075052386150b138,8f49f513a76d5477f30e8154d32a20b0,02,00.53.A
075052386150b138,8f49f513a76d5477f30e8154d32a20b0,02,00.53.A
0761523876508938,8f78f513b06d6c77f33f8154c42a18b0,02,00.53.A
0761523876508938,8f78f513b06d6c77f33f8154c42a18b0,02,00.53.A
0661523828509a38,8e78f513ee6d7f77f23f81549a2a0bb0,02,00.53.A
0761523830509938,8f78f513f66d7c77f33f8154822a08b0,02,00.53.A
0761523878508138,8f78f513be6d6477f33f8154ca2a10b0,02,00.53.A
18614b326050a132,9078ec19a66d447dec3f985ed22a30ba,02,00.53.A
18614b328d508332,9078ec194b6d667dec3f985e3f2a12ba,02,00.53.A
0761523843507538,8f78f513856d9077f33f8154f12ae4b0,02,00.53.A
0661523844506e38,8e78f513826d8b77f23f8154f62affb0,02,00.53.A
0661523845507638,8e78f513836d9377f23f8154f72ae7b0,02,00.53.A
0761523875509938,8f78f513b36d7c77f33f8154c72a08b0,02,00.53.A
18614b3261507132,9078ec19a76d947dec3f985ed32ae0ba,02,00.53.A
18614b3261507132,9078ec19a76d947dec3f985ed32ae0ba,02,00.53.A
0661523844507138,8e78f513826d9477f23f8154f62ae0b0,02,00.53.A
18614b325050aa32,9078ec19966d4f7dec3f985ee22a3bba,02,00.53.A
17614b324050a332,9f78ec19866d467de33f985ef22a32ba,02,00.53.A
18614b3261509432,9078ec19a76d717dec3f985ed32a05ba,02,00.53.A
0761523840508338,8f78f513866d6677f33f8154f22a12b0,02,00.53.A
18614b324f507f32,9078ec19896d9a7dec3f985efd2aeeba,02,00.53.A
0661523826508b38,8e78f513e06d6e77f23f8154942a1ab0,02,00.53.A
18614b325d506332,9078ec199b6d867dec3f985eef2af2ba,02,00.53.A
18614b324c508132,9078ec198a6d647dec3f985efe2a10ba,02,00.53.A
18614b3269508232,9078ec19af6d677dec3f985edb2a13ba,02,00.53.A
076152383f507f38,8f78f513f96d9a77f33f81548d2aeeb0,02,00.53.A
066152384650a138,8e78f513806d4477f23f8154f42a30b0,02,00.53.A
18614b3261507532,9078ec19a76d907dec3f985ed32ae4ba,02,00.53.A
18614b3251508d32,9078ec19976d687dec3f985ee32a1cba,02,00.53.A
066152384450b338,8e78f513826d5677f23f8154f62a22b0,02,00.53.A
18614b325d507832,9078ec199b6d9d7dec3f985eef2ae9ba,02,00.53.A
